20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,
20.000000,20.005963,20.011934,20.017922,20.023934,20.029981,20.036069,20.042207,20.048406,20.054673,20.061018,20.067450,20.073980,20.080618,20.087374,20.094260,20.101287,20.108468,20.115814,20.123340,20.131060,20.138989,20.147142,20.155537,20.164192,20.173125,20.182357,20.191911,20.201809,20.212078,20.222744,20.233837,20.245391,20.257438,20.270018,20.283171,20.296944,20.311386,20.326551,20.342500,20.359299,20.377021,20.395750,20.415576,20.436601,20.458940,20.482722,20.508093,20.535218,20.564287,20.595515,20.629151,20.665483,20.704844,20.747627,20.794291,20.845382,20.901553,20.963588,21.032443,21.109288,21.195580,21.293146,21.404316,21.532108,21.680495,21.854821,22.062445,22.313784,22.624074,23.016501,23.528086,24.221569,25.211447,26.726697,29.278430,34.158732,45.085928,74.153909,85.081001,89.961093,92.512511,94.027341,95.016692,95.709541,96.220385,96.611963,96.921295,97.171564,97.378007,97.551038,97.698015,97.824280,97.933805,98.029605,98.114007,98.188838,98.255549,98.315311,98.369073,98.417619,98.461597,98.501549,98.537932,98.571133,98.601480,98.629258,98.654710,98.678046,98.699450,98.719080,98.737077,98.753563,98.768645,98.782416,98.794961,98.806352,98.816654,98.825922,98.834206,98.841550,98.847990,98.853560,98.858285,98.862189,98.865290,98.867603,98.869140,98.869906,98.869906,98.869140,98.867603,98.865290,98.862189,98.858285,98.853560,98.847990,98.841550,98.834206,98.825922,98.816654,98.806352,98.794961,98.782416,98.768645,98.753563,98.737077,98.719080,98.699450,98.678046,98.654710,98.629258,98.601480,98.571133,98.537932,98.501549,98.461597,98.417619,98.369073,98.315311,98.255549,98.188838,98.114007,98.029605,97.933805,97.824280,97.698015,97.551038,97.378007,97.171564,96.921295,96.611963,96.220385,95.709541,95.016692,94.027341,92.512511,89.961093,85.081001,74.153909,45.085928,34.158732,29.278430,26.726697,25.211447,24.221569,23.528086,23.016501,22.624074,22.313784,22.062445,21.854821,21.680495,21.532108,21.404316,21.293146,21.195580,21.109288,21.032443,20.963588,20.901553,20.845382,20.794291,20.747627,20.704844,20.665483,20.629151,20.595515,20.564287,20.535218,20.508093,20.482722,20.458940,20.436601,20.415576,20.395750,20.377021,20.359299,20.342500,20.326551,20.311386,20.296944,20.283171,20.270018,20.257438,20.245391,20.233837,20.222744,20.212078,20.201809,20.191911,20.182357,20.173125,20.164192,20.155537,20.147142,20.138989,20.131060,20.123340,20.115814,20.108468,20.101287,20.094260,20.087374,20.080618,20.073980,20.067450,20.061018,20.054673,20.048406,20.042207,20.036069,20.029981,20.023934,20.017922,20.011934,20.005963,20.000000,
20.000000,20.011918,20.023852,20.035819,20.047837,20.059921,20.072088,20.084357,20.096745,20.109270,20.121950,20.134806,20.147856,20.161121,20.174623,20.188383,20.202425,20.216774,20.231454,20.246492,20.261917,20.277759,20.294049,20.310821,20.328111,20.345957,20.364400,20.383484,20.403255,20.423765,20.445069,20.467224,20.490295,20.514352,20.539471,20.565733,20.593229,20.622058,20.652328,20.684159,20.717684,20.753048,20.790414,20.829964,20.871899,20.916449,20.963867,21.014443,21.068505,21.126427,21.188635,21.255620,21.327949,21.406281,21.491386,21.584169,21.685700,21.797256,21.920372,22.056909,22.209145,22.379900,22.572702,22.792028,23.043637,23.335066,23.676359,24.081192,24.568633,25.166028,25.913861,26.874292,28.146761,29.897538,32.416929,36.228310,42.270587,52.031090,66.448726,76.209020,82.250878,86.061629,88.580180,90.329904,91.601107,92.560057,93.306192,93.901671,94.386974,94.789445,95.128151,95.416762,95.665320,95.881356,96.070628,96.237607,96.385816,96.518070,96.636641,96.743384,96.839827,96.927241,97.006689,97.079068,97.145139,97.205552,97.260864,97.311557,97.358046,97.400694,97.439816,97.475688,97.508552,97.538621,97.566082,97.591098,97.613816,97.634363,97.652850,97.669376,97.684026,97.696875,97.707985,97.717413,97.725202,97.731390,97.736006,97.739072,97.740601,97.740601,97.739072,97.736006,97.731390,97.725202,97.717413,97.707985,97.696875,97.684026,97.669376,97.652850,97.634363,97.613816,97.591098,97.566082,97.538621,97.508552,97.475688,97.439816,97.400694,97.358046,97.311557,97.260864,97.205552,97.145139,97.079068,97.006689,96.927241,96.839827,96.743384,96.636641,96.518070,96.385816,96.237607,96.070628,95.881356,95.665320,95.416762,95.128151,94.789445,94.386974,93.901671,93.306192,92.560057,91.601107,90.329904,88.580180,86.061629,82.250878,76.209020,66.448726,52.031090,42.270587,36.228310,32.416929,29.897538,28.146761,26.874292,25.913861,25.166028,24.568633,24.081192,23.676359,23.335066,23.043637,22.792028,22.572702,22.379900,22.209145,22.056909,21.920372,21.797256,21.685700,21.584169,21.491386,21.406281,21.327949,21.255620,21.188635,21.126427,21.068505,21.014443,20.963867,20.916449,20.871899,20.829964,20.790414,20.753048,20.717684,20.684159,20.652328,20.622058,20.593229,20.565733,20.539471,20.514352,20.490295,20.467224,20.445069,20.423765,20.403255,20.383484,20.364400,20.345957,20.328111,20.310821,20.294049,20.277759,20.261917,20.246492,20.231454,20.216774,20.202425,20.188383,20.174623,20.161121,20.147856,20.134806,20.121950,20.109270,20.096745,20.084357,20.072088,20.059921,20.047837,20.035819,20.023852,20.011918,20.000000,
20.000000,20.017857,20.035738,20.053669,20.071674,20.089779,20.108010,20.126392,20.144951,20.163716,20.182713,20.201972,20.221522,20.241394,20.261620,20.282232,20.303266,20.324757,20.346745,20.369268,20.392369,20.416093,20.440486,20.465600,20.491488,20.518206,20.545816,20.574384,20.603978,20.634676,20.666557,20.699710,20.734231,20.770223,20.807798,20.847079,20.888200,20.931308,20.976564,21.024146,21.074250,21.127093,21.182916,21.241988,21.304608,21.371111,21.441877,21.517332,21.597958,21.684306,21.777003,21.876770,21.984439,22.100973,22.227496,22.365326,22.516020,22.681427,22.863763,23.065705,23.290514,23.542204,23.825766,24.147486,24.515377,24.939804,25.434392,26.017362,26.713560,27.557578,28.598657,29.908493,31.593680,33.815049,36.815207,40.947328,46.664252,54.319155,63.400923,71.055512,76.771808,80.902985,83.901883,86.121675,87.804964,89.112581,90.151116,90.992262,91.685257,92.264689,92.755398,93.175603,93.538921,93.855713,94.133986,94.380017,94.598791,94.794315,94.969841,95.128036,95.271108,95.400894,95.518941,95.626555,95.724847,95.814767,95.897133,95.972651,96.041932,96.105508,96.163845,96.217351,96.266381,96.311250,96.352235,96.389579,96.423496,96.454176,96.481784,96.506466,96.528348,96.547541,96.564140,96.578224,96.589862,96.599108,96.606005,96.610585,96.612870,96.612870,96.610585,96.606005,96.599108,96.589862,96.578224,96.564140,96.547541,96.528348,96.506466,96.481784,96.454176,96.423496,96.389579,96.352235,96.311250,96.266381,96.217351,96.163845,96.105508,96.041932,95.972651,95.897133,95.814767,95.724847,95.626555,95.518941,95.400894,95.271108,95.128036,94.969841,94.794315,94.598791,94.380017,94.133986,93.855713,93.538921,93.175603,92.755398,92.264689,91.685257,90.992262,90.151116,89.112581,87.804964,86.121675,83.901883,80.902985,76.771808,71.055512,63.400923,54.319155,46.664252,40.947328,36.815207,33.815049,31.593680,29.908493,28.598657,27.557578,26.713560,26.017362,25.434392,24.939804,24.515377,24.147486,23.825766,23.542204,23.290514,23.065705,22.863763,22.681427,22.516020,22.365326,22.227496,22.100973,21.984439,21.876770,21.777003,21.684306,21.597958,21.517332,21.441877,21.371111,21.304608,21.241988,21.182916,21.127093,21.074250,21.024146,20.976564,20.931308,20.888200,20.847079,20.807798,20.770223,20.734231,20.699710,20.666557,20.634676,20.603978,20.574384,20.545816,20.518206,20.491488,20.465600,20.440486,20.416093,20.392369,20.369268,20.346745,20.324757,20.303266,20.282232,20.261620,20.241394,20.221522,20.201972,20.182713,20.163716,20.144951,20.126392,20.108010,20.089779,20.071674,20.053669,20.035738,20.017857,20.000000,
20.000000,20.023772,20.047576,20.071446,20.095415,20.119517,20.143785,20.168254,20.192959,20.217937,20.243223,20.268857,20.294877,20.321325,20.348242,20.375672,20.403662,20.432259,20.461514,20.491481,20.522214,20.553773,20.586221,20.619624,20.654053,20.689584,20.726297,20.764278,20.803621,20.844425,20.886797,20.930855,20.976722,21.024537,21.074447,21.126613,21.181213,21.238440,21.298505,21.361642,21.428110,21.498191,21.572203,21.650497,21.733466,21.821547,21.915235,22.015086,22.121727,22.235873,22.358340,22.490058,22.632103,22.785716,22.952339,23.133662,23.331670,23.548713,23.787593,24.051679,24.345047,24.672680,25.040719,25.456822,25.930629,26.474431,27.104091,27.840354,28.710718,29.752117,31.014745,32.567396,34.504467,36.953824,40.081575,44.081595,49.119994,55.180411,61.780352,67.840351,72.877912,76.876677,80.002750,82.450006,84.384551,85.934247,87.193488,88.231063,89.097162,89.828714,90.453210,90.991390,91.459109,91.868650,92.229647,92.549745,92.835080,93.090620,93.320434,93.527876,93.715736,93.886350,94.041690,94.183428,94.312990,94.431602,94.540316,94.640047,94.731586,94.815627,94.892773,94.963554,95.028436,95.087830,95.142096,95.191552,95.236480,95.277128,95.313711,95.346422,95.375427,95.400870,95.422875,95.441549,95.456981,95.469241,95.478387,95.484462,95.487492,95.487492,95.484462,95.478387,95.469241,95.456981,95.441549,95.422875,95.400870,95.375427,95.346422,95.313711,95.277128,95.236480,95.191552,95.142096,95.087830,95.028436,94.963554,94.892773,94.815627,94.731586,94.640047,94.540316,94.431602,94.312990,94.183428,94.041690,93.886350,93.715736,93.527876,93.320434,93.090620,92.835080,92.549745,92.229647,91.868650,91.459109,90.991390,90.453210,89.828714,89.097162,88.231063,87.193488,85.934247,84.384551,82.450006,80.002750,76.876677,72.877912,67.840351,61.780352,55.180411,49.119994,44.081595,40.081575,36.953824,34.504467,32.567396,31.014745,29.752117,28.710718,27.840354,27.104091,26.474431,25.930629,25.456822,25.040719,24.672680,24.345047,24.051679,23.787593,23.548713,23.331670,23.133662,22.952339,22.785716,22.632103,22.490058,22.358340,22.235873,22.121727,22.015086,21.915235,21.821547,21.733466,21.650497,21.572203,21.498191,21.428110,21.361642,21.298505,21.238440,21.181213,21.126613,21.074447,21.024537,20.976722,20.930855,20.886797,20.844425,20.803621,20.764278,20.726297,20.689584,20.654053,20.619624,20.586221,20.553773,20.522214,20.491481,20.461514,20.432259,20.403662,20.375672,20.348242,20.321325,20.294877,20.268857,20.243223,20.217937,20.192959,20.168254,20.143785,20.119517,20.095415,20.071446,20.047576,20.023772,20.000000,
20.000000,20.029655,20.059350,20.089128,20.119029,20.149094,20.179366,20.209888,20.240704,20.271858,20.303397,20.335367,20.367818,20.400800,20.434365,20.468569,20.503468,20.539122,20.575593,20.612947,20.651254,20.690587,20.731024,20.772646,20.815543,20.859806,20.905536,20.952840,21.001833,21.052637,21.105385,21.160221,21.217301,21.276791,21.338875,21.403751,21.471638,21.542771,21.617413,21.695850,21.778396,21.865402,21.957252,22.054378,22.157257,22.266424,22.382479,22.506097,22.638040,22.779172,22.930475,23.093073,23.268253,23.457501,23.662539,23.885370,24.128341,24.394218,24.686277,25.008430,25.365377,25.762809,26.207672,26.708514,27.275948,27.923263,28.667251,29.529310,30.536908,31.725494,33.140880,34.841947,36.903038,39.414277,42.475742,46.177557,50.553788,55.502214,60.699797,65.647702,70.022888,73.723136,76.782508,79.291125,81.349064,83.046444,84.457603,85.641417,86.643694,87.499874,88.237420,88.877719,89.437557,89.930213,90.366288,90.754321,91.101244,91.412736,91.693483,91.947382,92.177693,92.387165,92.578126,92.752562,92.912171,93.058419,93.192569,93.315720,93.428828,93.532728,93.628152,93.715744,93.796069,93.869625,93.936854,93.998143,94.053835,94.104232,94.149601,94.190174,94.226157,94.257725,94.285032,94.308207,94.327360,94.342578,94.353932,94.361472,94.365234,94.365234,94.361472,94.353932,94.342578,94.327360,94.308207,94.285032,94.257725,94.226157,94.190174,94.149601,94.104232,94.053835,93.998143,93.936854,93.869625,93.796069,93.715744,93.628152,93.532728,93.428828,93.315720,93.192569,93.058419,92.912171,92.752562,92.578126,92.387165,92.177693,91.947382,91.693483,91.412736,91.101244,90.754321,90.366288,89.930213,89.437557,88.877719,88.237420,87.499874,86.643694,85.641417,84.457603,83.046444,81.349064,79.291125,76.782508,73.723136,70.022888,65.647702,60.699797,55.502214,50.553788,46.177557,42.475742,39.414277,36.903038,34.841947,33.140880,31.725494,30.536908,29.529310,28.667251,27.923263,27.275948,26.708514,26.207672,25.762809,25.365377,25.008430,24.686277,24.394218,24.128341,23.885370,23.662539,23.457501,23.268253,23.093073,22.930475,22.779172,22.638040,22.506097,22.382479,22.266424,22.157257,22.054378,21.957252,21.865402,21.778396,21.695850,21.617413,21.542771,21.471638,21.403751,21.338875,21.276791,21.217301,21.160221,21.105385,21.052637,21.001833,20.952840,20.905536,20.859806,20.815543,20.772646,20.731024,20.690587,20.651254,20.612947,20.575593,20.539122,20.503468,20.468569,20.434365,20.400800,20.367818,20.335367,20.303397,20.271858,20.240704,20.209888,20.179366,20.149094,20.119029,20.089128,20.059350,20.029655,20.000000,
20.000000,20.035499,20.071046,20.106691,20.142482,20.178470,20.214705,20.251238,20.288121,20.325408,20.363152,20.401412,20.440244,20.479709,20.519870,20.560791,20.602541,20.645190,20.688812,20.733487,20.779296,20.826326,20.874670,20.924426,20.975697,21.028595,21.083237,21.139750,21.198270,21.258943,21.321925,21.387387,21.455510,21.526495,21.600555,21.677926,21.758862,21.843644,21.932578,22.025998,22.124277,22.227820,22.337082,22.452561,22.574817,22.704471,22.842219,22.988844,23.145226,23.312362,23.491381,23.683570,23.890401,24.113565,24.355013,24.617006,24.902178,25.213612,25.554939,25.930460,26.345296,26.805582,27.318722,27.893694,28.541465,29.275501,30.112421,31.072809,32.182193,33.472155,34.981417,36.756558,38.851549,41.324589,44.229649,47.599191,51.415477,55.574952,59.869012,64.027862,67.842897,71.210562,74.113116,76.583018,78.674233,80.444959,81.949160,83.233408,84.336421,85.289769,86.118974,86.844611,87.483287,88.048457,88.551075,89.000108,89.402943,89.765700,90.093486,90.390580,90.660596,90.906597,91.131195,91.336628,91.524822,91.697441,91.855930,92.001545,92.135386,92.258414,92.371474,92.475311,92.570579,92.657860,92.737663,92.810441,92.876595,92.936476,92.990396,93.038629,93.081412,93.118954,93.151432,93.179001,93.201786,93.219892,93.233401,93.242374,93.246850,93.246850,93.242374,93.233401,93.219892,93.201786,93.179001,93.151432,93.118954,93.081412,93.038629,92.990396,92.936476,92.876595,92.810441,92.737663,92.657860,92.570579,92.475311,92.371474,92.258414,92.135386,92.001545,91.855930,91.697441,91.524822,91.336628,91.131195,90.906597,90.660596,90.390580,90.093486,89.765700,89.402943,89.000108,88.551075,88.048457,87.483287,86.844611,86.118974,85.289769,84.336421,83.233408,81.949160,80.444959,78.674233,76.583018,74.113116,71.210562,67.842897,64.027862,59.869012,55.574952,51.415477,47.599191,44.229649,41.324589,38.851549,36.756558,34.981417,33.472155,32.182193,31.072809,30.112421,29.275501,28.541465,27.893694,27.318722,26.805582,26.345296,25.930460,25.554939,25.213612,24.902178,24.617006,24.355013,24.113565,23.890401,23.683570,23.491381,23.312362,23.145226,22.988844,22.842219,22.704471,22.574817,22.452561,22.337082,22.227820,22.124277,22.025998,21.932578,21.843644,21.758862,21.677926,21.600555,21.526495,21.455510,21.387387,21.321925,21.258943,21.198270,21.139750,21.083237,21.028595,20.975697,20.924426,20.874670,20.826326,20.779296,20.733487,20.688812,20.645190,20.602541,20.560791,20.519870,20.479709,20.440244,20.401412,20.363152,20.325408,20.288121,20.251238,20.214705,20.178470,20.142482,20.106691,20.071046,20.035499,20.000000,
20.000000,20.041295,20.082647,20.124112,20.165746,20.207608,20.249756,20.292249,20.335148,20.378513,20.422410,20.466902,20.512057,20.557944,20.604637,20.652209,20.700740,20.750311,20.801009,20.852923,20.906148,20.960786,21.016941,21.074728,21.134264,21.195679,21.259108,21.324696,21.392600,21.462986,21.536034,21.611939,21.690911,21.773175,21.858979,21.948590,22.042299,22.140424,22.243314,22.351351,22.464954,22.584586,22.710758,22.844036,22.985047,23.134493,23.293155,23.461907,23.641734,23.833745,24.039193,24.259503,24.496296,24.751427,25.027026,25.325548,25.649837,26.003198,26.389496,26.813265,27.279853,27.795595,28.368031,29.006169,29.720813,30.524952,31.434220,32.467409,33.647001,34.999616,36.556178,38.351422,40.422113,42.802985,45.519180,48.574190,51.934083,55.513215,59.173544,62.751949,66.110388,69.163213,71.876491,74.253710,76.320008,78.110114,79.660786,81.006753,82.178930,83.203927,84.104218,84.898583,85.602644,86.229377,86.789570,87.292218,87.744843,88.153762,88.524304,88.860983,89.167640,89.447559,89.703556,89.938062,90.153176,90.350723,90.532293,90.699275,90.852887,90.994198,91.124151,91.243577,91.353211,91.453703,91.545629,91.629497,91.705760,91.774815,91.837014,91.892667,91.942043,91.985379,92.022878,92.054711,92.081025,92.101938,92.117542,92.127906,92.133077,92.133077,92.127906,92.117542,92.101938,92.081025,92.054711,92.022878,91.985379,91.942043,91.892667,91.837014,91.774815,91.705760,91.629497,91.545629,91.453703,91.353211,91.243577,91.124151,90.994198,90.852887,90.699275,90.532293,90.350723,90.153176,89.938062,89.703556,89.447559,89.167640,88.860983,88.524304,88.153762,87.744843,87.292218,86.789570,86.229377,85.602644,84.898583,84.104218,83.203927,82.178930,81.006753,79.660786,78.110114,76.320008,74.253710,71.876491,69.163213,66.110388,62.751949,59.173544,55.513215,51.934083,48.574190,45.519180,42.802985,40.422113,38.351422,36.556178,34.999616,33.647001,32.467409,31.434220,30.524952,29.720813,29.006169,28.368031,27.795595,27.279853,26.813265,26.389496,26.003198,25.649837,25.325548,25.027026,24.751427,24.496296,24.259503,24.039193,23.833745,23.641734,23.461907,23.293155,23.134493,22.985047,22.844036,22.710758,22.584586,22.464954,22.351351,22.243314,22.140424,22.042299,21.948590,21.858979,21.773175,21.690911,21.611939,21.536034,21.462986,21.392600,21.324696,21.259108,21.195679,21.134264,21.074728,21.016941,20.960786,20.906148,20.852923,20.801009,20.750311,20.700740,20.652209,20.604637,20.557944,20.512057,20.466902,20.422410,20.378513,20.335148,20.292249,20.249756,20.207608,20.165746,20.124112,20.082647,20.041295,20.000000,
20.000000,20.047037,20.094139,20.141368,20.188790,20.236470,20.284474,20.332868,20.381722,20.431106,20.481090,20.531749,20.583160,20.635399,20.688550,20.742698,20.797930,20.854339,20.912023,20.971083,21.031626,21.093766,21.157623,21.223322,21.290999,21.360797,21.432869,21.507378,21.584500,21.664421,21.747343,21.833484,21.923078,22.016378,22.113659,22.215220,22.321385,22.432508,22.548975,22.671209,22.799677,22.934888,23.077406,23.227855,23.386924,23.555382,23.734082,23.923980,24.126145,24.341778,24.572234,24.819044,25.083945,25.368915,25.676211,26.008421,26.368522,26.759949,27.186684,27.653355,28.165362,28.729021,29.351745,30.042246,30.810776,31.669386,32.632211,33.715719,34.938901,36.323248,37.892375,39.670960,41.682617,43.946182,46.470018,49.244430,52.233576,55.370408,58.560128,61.696133,64.683621,67.455543,69.976055,72.235457,74.242108,76.014838,77.577254,78.954025,80.168756,81.242931,82.195526,83.043000,83.799471,84.476978,85.085754,85.634494,86.130593,86.580346,86.989132,87.361555,87.701571,88.012590,88.297559,88.559036,88.799246,89.020133,89.223396,89.410527,89.582840,89.741493,89.887507,90.021789,90.145138,90.258267,90.361806,90.456314,90.542287,90.620165,90.690334,90.753136,90.808871,90.857799,90.900144,90.936099,90.965823,90.989449,91.007079,91.018790,91.024633,91.024633,91.018790,91.007079,90.989449,90.965823,90.936099,90.900144,90.857799,90.808871,90.753136,90.690334,90.620165,90.542287,90.456314,90.361806,90.258267,90.145138,90.021789,89.887507,89.741493,89.582840,89.410527,89.223396,89.020133,88.799246,88.559036,88.297559,88.012590,87.701571,87.361555,86.989132,86.580346,86.130593,85.634494,85.085754,84.476978,83.799471,83.043000,82.195526,81.242931,80.168756,78.954025,77.577254,76.014838,74.242108,72.235457,69.976055,67.455543,64.683621,61.696133,58.560128,55.370408,52.233576,49.244430,46.470018,43.946182,41.682617,39.670960,37.892375,36.323248,34.938901,33.715719,32.632211,31.669386,30.810776,30.042246,29.351745,28.729021,28.165362,27.653355,27.186684,26.759949,26.368522,26.008421,25.676211,25.368915,25.083945,24.819044,24.572234,24.341778,24.126145,23.923980,23.734082,23.555382,23.386924,23.227855,23.077406,22.934888,22.799677,22.671209,22.548975,22.432508,22.321385,22.215220,22.113659,22.016378,21.923078,21.833484,21.747343,21.664421,21.584500,21.507378,21.432869,21.360797,21.290999,21.223322,21.157623,21.093766,21.031626,20.971083,20.912023,20.854339,20.797930,20.742698,20.688550,20.635399,20.583160,20.531749,20.481090,20.431106,20.381722,20.332868,20.284474,20.236470,20.188790,20.141368,20.094139,20.047037,20.000000,
20.000000,20.052718,20.105507,20.158439,20.211585,20.265019,20.318813,20.373043,20.427785,20.483117,20.539118,20.595870,20.653459,20.711971,20.771498,20.832134,20.893977,20.957130,21.021700,21.087801,21.155551,21.225076,21.296509,21.369988,21.445664,21.523695,21.604249,21.687506,21.773660,21.862916,21.955497,22.051641,22.151606,22.255670,22.364133,22.477321,22.595590,22.719325,22.848947,22.984917,23.127739,23.277967,23.436211,23.603142,23.779505,23.966122,24.163908,24.373884,24.597186,24.835089,25.089023,25.360598,25.651633,25.964185,26.300592,26.663515,27.055993,27.481507,27.944052,28.448228,28.999337,29.603503,30.267805,31.000420,31.810784,32.709735,33.709647,34.824489,36.069766,37.462234,39.019248,40.757563,42.691351,44.829246,47.170421,49.700077,52.385525,55.174859,58.000574,60.788980,63.472568,65.999433,68.336880,70.470108,72.398282,74.130032,75.679521,77.063493,78.299296,79.403673,80.392116,81.278581,82.075425,82.793472,83.442136,84.029578,84.562853,85.048065,85.490490,85.894702,86.264668,86.603839,86.915223,87.201447,87.464812,87.707338,87.930802,88.136771,88.326629,88.501600,88.662772,88.811107,88.947462,89.072598,89.187191,89.291843,89.387088,89.473401,89.551199,89.620852,89.682685,89.736980,89.783980,89.823895,89.856899,89.883135,89.902714,89.915721,89.922211,89.922211,89.915721,89.902714,89.883135,89.856899,89.823895,89.783980,89.736980,89.682685,89.620852,89.551199,89.473401,89.387088,89.291843,89.187191,89.072598,88.947462,88.811107,88.662772,88.501600,88.326629,88.136771,87.930802,87.707338,87.464812,87.201447,86.915223,86.603839,86.264668,85.894702,85.490490,85.048065,84.562853,84.029578,83.442136,82.793472,82.075425,81.278581,80.392116,79.403673,78.299296,77.063493,75.679521,74.130032,72.398282,70.470108,68.336880,65.999433,63.472568,60.788980,58.000574,55.174859,52.385525,49.700077,47.170421,44.829246,42.691351,40.757563,39.019248,37.462234,36.069766,34.824489,33.709647,32.709735,31.810784,31.000420,30.267805,29.603503,28.999337,28.448228,27.944052,27.481507,27.055993,26.663515,26.300592,25.964185,25.651633,25.360598,25.089023,24.835089,24.597186,24.373884,24.163908,23.966122,23.779505,23.603142,23.436211,23.277967,23.127739,22.984917,22.848947,22.719325,22.595590,22.477321,22.364133,22.255670,22.151606,22.051641,21.955497,21.862916,21.773660,21.687506,21.604249,21.523695,21.445664,21.369988,21.296509,21.225076,21.155551,21.087801,21.021700,20.957130,20.893977,20.832134,20.771498,20.711971,20.653459,20.595870,20.539118,20.483117,20.427785,20.373043,20.318813,20.265019,20.211585,20.158439,20.105507,20.052718,20.000000,
